,ID,Room,UserID,GameName,GameColor,Army,ObjName,ObjDataID,ObjSup,ObjSon,ObjSonNum,ObjSonName,ObjSpace,ObjFlag,ObjPos,ObjIco,ObjIcon,ObjType,ObjRot,ObjStep,ObjStepMax,ObjPass,ObjBlood,ObjBlood2,ObjKeep,ObjSee,ObjHide,ObjAim,ObjValue,ObjValue2,ObjMoney,ObjRound,ObjAttack,ObjDate,ObjRadar,ObjRes,ObjRes2,Slope,A0,B0,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,F0,F1,F2,F3,R1,R2,R3,R4,R5,S1,S2,S3,S4,S5,Wz,Title,WARID
2024,18043,5,54,XB1,BLUE,121,步兵小队,6,0,,0,,0,BLUE,80057,BIA-98,BIA98,1,311,3,3,0,3,3,0,80055,0,0,4,0,17997,14,16,2018-05-31 23:00:38,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,2018531231019
2025,18056,5,54,XB1,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100051,BIA-98,BIA98,1,0,3,3,0,0,3,13,0,0,0,4,0,17999,6,15,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,2018531231019
2026,18072,5,157,c,RED,122,步兵小队,1,0,,0,,0,RED,100049,PLA-98,PLA98,1,120,3,3,1,0,3,0,100047,0,0,4,0,18005,13,16,2018-05-31 22:58:33,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,2018531231019
2027,17792,10,0,fcc,BLUE,111,坦克,60,0,,0,,0,BLUE,80049,T80,T80,2,60,6,4,0,3,3,0,90050,0,0,10,0,0,14,14,2018-05-31 22:34:53,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室10,2018531231038
2028,17793,10,0,fcc,BLUE,112,坦克,60,0,,0,,0,BLUE,80046,T80,T80,2,300,6,0,0,1,3,0,70047,0,0,10,0,0,14,14,2018-05-31 22:35:07,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,28,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室10,2018531231038
2029,17795,10,0,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80046,BMPIQ,BMP,2,300,7,0,0,2,3,0,70047,0,0,8,0,0,14,14,2018-05-31 22:35:13,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室10,2018531231038
2030,17797,10,0,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100051,BMPIQ,BMP,2,300,7,0,0,0,3,0,100052,0,0,8,0,0,6,0,2018-05-31 22:22:50,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室10,2018531231038
2031,17798,10,33,XB,RED,111,重型坦克,57,0,,0,,0,RED,80049,M60A3,GYL,2,60,6,0,0,0,3,0,90050,0,0,9,0,0,9,9,2018-05-31 22:27:33,1,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室10,2018531231038
2032,17799,10,33,XB,RED,112,重型坦克,57,0,,0,,0,RED,80046,M60A3,GYL,2,180,6,6,0,0,3,12,80045,0,0,9,0,0,11,14,2018-05-31 22:30:25,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室10,2018531231038
2033,17801,10,33,XB,RED,121,中型战车,63,17800,"PLA-95,PLA-98",1,步兵小队,1,RED,80038,LAV,09,2,0,6,3,1,0,3,0,80036,0,0,6,0,0,3,0,2018-05-31 22:18:43,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,2,11,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室10,2018531231038
2034,17803,10,33,XB,RED,122,中型战车,63,17802,"PLA-95,PLA-98",1,步兵小队,1,RED,80048,LAV,09,2,180,6,0,0,0,3,0,80046,0,0,6,0,0,13,13,2018-05-31 22:33:48,0,0,0,25,0,2,0,0,3,0,0,0,0,0,0,0,0,1,37,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室10,2018531231038
2035,17901,10,0,fcc,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100049,BIA-98,BIA98,1,0,3,2,0,1,3,0,100051,0,0,4,0,17796,14,0,2018-05-31 22:35:17,1,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,2018531231038
2036,17940,10,0,fcc,BLUE,121,步兵小队,6,0,,0,,0,BLUE,80048,BIA-98,BIA98,1,0,3,0,2,0,3,0,80050,0,0,4,0,17794,12,13,2018-05-31 22:31:58,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,2018531231038
2037,18008,2,51,羿,BLUE,111,坦克,60,0,,0,,0,BLUE,80050,T80,T80,2,180,6,6,0,3,3,0,80048,0,0,10,0,0,18,19,2018-05-31 23:07:22,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室2,2018531231137
2038,18009,2,51,羿,BLUE,112,坦克,60,0,,0,,0,BLUE,110049,T80,T80,2,0,6,0,0,1,3,0,110051,0,0,10,0,0,20,20,2018-05-31 23:10:34,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,24,0,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室2,2018531231137
2039,18011,2,51,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,110050,BMPIQ,BMP,2,60,7,1,0,2,3,20,110051,0,0,8,0,0,20,0,2018-05-31 23:10:48,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室2,2018531231137
2040,18013,2,51,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80051,BMPIQ,BMP,2,60,7,1,0,0,3,0,80053,0,0,8,0,0,12,0,2018-05-31 22:58:50,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室2,2018531231137
2041,18014,2,183,jc,RED,111,重型坦克,57,0,,0,,0,RED,80049,M60A3,GYL,2,180,6,6,0,0,3,0,80048,0,0,9,0,0,7,14,2018-05-31 22:51:00,1,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室2,2018531231137
2042,18015,2,183,jc,RED,112,重型坦克,57,0,,0,,0,RED,120041,M60A3,GYL,2,150,6,6,0,0,3,12,120039,0,0,9,0,0,11,11,2018-05-31 22:57:16,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,29,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室2,2018531231137
2043,18017,2,183,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,110048,LAV,09,2,120,6,6,0,0,3,0,110047,0,0,6,0,0,15,11,2018-05-31 23:03:26,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室2,2018531231137
2044,18019,2,183,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80050,LAV,09,2,180,6,0,0,0,3,19,80048,0,0,6,0,0,19,19,2018-05-31 23:09:06,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室2,2018531231137
2045,18070,2,183,jc,RED,122,步兵小队,1,0,,0,,0,RED,80044,PLA-98,PLA98,1,180,3,0,2,2,3,0,80042,0,0,4,0,18018,19,0,2018-05-31 23:09:18,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018531231137
2046,18073,2,51,羿,BLUE,121,步兵小队,6,0,,0,,0,BLUE,100053,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,18010,8,20,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018531231137
2047,18127,2,51,羿,BLUE,122,步兵小队,6,0,,0,,0,BLUE,80051,BIA-98,BIA98,1,60,3,3,0,3,3,0,0,0,0,4,0,18012,12,19,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018531231137
2048,18152,2,183,jc,RED,121,步兵小队,1,0,,0,,0,RED,100049,PLA-98,PLA98,1,240,3,3,0,2,3,0,0,0,0,4,0,18016,13,20,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018531231137
2049,17971,20,127,cuiyang,BLUE,111,坦克,60,0,,0,,0,BLUE,80047,T80,T80,2,300,6,0,0,0,3,10,80048,0,0,10,0,0,10,0,2018-05-31 22:57:48,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,30,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室20,201853123140
2050,17972,20,127,cuiyang,BLUE,112,坦克,60,0,,0,,0,BLUE,100049,T80,T80,2,0,6,0,0,0,3,11,100051,2,0,10,0,0,10,0,2018-05-31 22:58:05,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,30,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室20,201853123140
2051,17974,20,127,cuiyang,BLUE,121,战车,32,17973,"BIA-AK,COD-M4,BIA-98,COD-98",1,步兵小队,1,BLUE,80051,BMPIQ,BMP,2,120,7,1,0,0,3,0,90050,2,0,8,0,0,12,0,2018-05-31 23:00:42,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室20,201853123140
2052,17976,20,127,cuiyang,BLUE,122,战车,32,17975,"BIA-AK,COD-M4,BIA-98,COD-98",1,步兵小队,1,BLUE,100047,BMPIQ,BMP,2,60,7,1,0,0,3,13,110048,0,0,8,0,0,12,13,2018-05-31 23:00:48,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室20,201853123140
2053,17977,20,123,22,RED,111,重型坦克,57,0,,0,,0,RED,100047,M60A3,GYL,2,300,6,0,0,3,3,0,100048,0,0,9,0,0,13,13,2018-05-31 23:02:37,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室20,201853123140
2054,17978,20,123,22,RED,112,重型坦克,57,0,,0,,0,RED,80049,M60A3,GYL,2,180,6,2,0,3,3,0,80048,0,0,9,0,0,13,13,2018-05-31 23:02:24,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,8,2,1,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室20,201853123140
2055,17980,20,123,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,100049,LAV,09,2,300,6,0,0,3,3,0,100050,0,0,6,0,0,13,10,2018-05-31 23:02:49,0,0,0,25,0,2,0,0,3,0,0,0,0,0,0,0,0,1,40,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室20,201853123140
2056,17982,20,123,,RED,122,中型战车,63,17981,"PLA-95,PLA-98",1,步兵小队,1,RED,100047,LAV,09,2,240,6,0,0,3,3,0,100046,0,0,6,0,0,13,13,2018-05-31 23:02:34,0,0,0,25,0,2,0,0,2,0,0,0,0,0,0,0,0,1,39,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室20,201853123140
2057,18057,20,123,22,RED,121,步兵小队,1,0,,0,,0,RED,80038,PLA-98,PLA98,1,224,3,3,0,3,3,0,80036,0,0,4,0,17979,7,13,2018-05-31 22:53:10,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201853123140
2058,18044,16,121,haoshuai2,BLUE,111,坦克,60,0,,0,,0,BLUE,70047,T80,T80,2,120,6,0,0,1,3,20,80046,0,0,10,0,0,20,20,2018-05-31 23:13:07,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,24,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室16,201853123143
2059,18045,16,121,haoshuai2,BLUE,112,坦克,60,0,,0,,0,BLUE,100046,T80,T80,2,180,6,0,0,0,3,13,100044,0,0,10,0,0,14,14,2018-05-31 23:05:40,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,28,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室16,201853123143
2060,18047,16,121,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,70047,BMPIQ,BMP,2,0,7,0,0,1,3,19,70049,0,0,8,0,0,20,20,2018-05-31 23:13:28,0,0,0,30,0,3,0,0,3,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室16,201853123143
2061,18049,16,121,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,90050,BMPIQ,BMP,2,60,7,0,0,0,3,7,90051,0,0,8,0,0,6,0,2018-05-31 22:56:29,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室16,201853123143
2062,18050,16,121,haoshuai2,RED,111,重型坦克,57,0,,0,,0,RED,90044,M60A3,GYL,2,60,6,6,0,0,3,0,90045,0,0,9,0,0,7,7,2018-05-31 22:57:27,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,29,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室16,201853123143
2063,18051,16,121,haoshuai2,RED,112,重型坦克,57,0,,0,,0,RED,90051,M60A3,GYL,2,180,6,0,0,0,3,0,90049,0,0,9,0,0,15,15,2018-05-31 23:06:41,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室16,201853123143
2064,18053,16,121,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80045,LAV,09,2,180,6,6,0,0,3,0,80043,0,0,6,0,0,7,0,2018-05-31 22:54:52,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室16,201853123143
2065,18055,16,121,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,50036,LAV,09,2,218,6,6,0,2,3,0,50034,0,0,6,0,0,13,20,2018-05-31 23:03:58,1,0,0,25,0,2,0,0,3,0,0,0,0,0,0,0,0,1,40,4,8,3,2,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室16,201853123143
2066,18123,16,121,haoshuai2,BLUE,122,步兵小队,6,0,,0,,0,BLUE,80048,BIA-98,BIA98,1,41,3,3,0,1,3,0,80049,0,0,4,0,18048,10,19,2018-05-31 23:00:34,1,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201853123143
2067,18124,16,121,haoshuai2,RED,121,步兵小队,1,0,,0,,0,RED,70047,PLA-98,PLA98,1,240,3,3,0,0,3,0,80046,0,0,4,0,18052,9,20,2018-05-31 22:59:24,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201853123143
2068,18125,16,121,haoshuai2,RED,122,步兵小队,1,0,,0,,0,RED,80046,PLA-98,PLA98,1,180,3,3,0,0,3,0,80046,0,0,4,0,18054,17,19,2018-05-31 23:12:31,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201853123143
2069,18126,16,121,haoshuai2,BLUE,121,步兵小队,6,0,,0,,0,BLUE,70047,BIA-98,BIA98,1,60,3,0,0,3,3,0,80048,0,0,4,0,18046,20,20,2018-05-31 23:13:20,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201853123143
2070,18029,7,176,夕阳红,BLUE,111,坦克,60,0,,0,,0,BLUE,90046,T80,T80,2,0,6,0,0,3,3,0,80047,0,0,10,0,0,20,20,2018-05-31 23:13:50,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,25,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室7,201853123154
2071,18030,7,176,夕阳红,BLUE,112,坦克,60,0,,0,,0,BLUE,90045,T80,T80,2,240,6,0,0,3,3,0,90044,0,0,10,0,0,20,20,2018-05-31 23:14:19,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室7,201853123154
2072,18032,7,176,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,30058,BMPIQ,BMP,2,300,7,7,0,3,3,0,20059,2,0,8,0,0,18,0,2018-05-31 23:10:50,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室7,201853123154
2073,18034,7,176,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100051,BMPIQ,BMP,2,180,7,7,0,1,3,0,100049,0,0,8,0,0,16,0,2018-05-31 23:08:03,1,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,1,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室7,201853123154
2074,18035,7,95,liuhao,RED,111,重型坦克,57,0,,0,,0,RED,80038,M60A3,GYL,2,240,6,4,0,0,3,10,70037,0,0,9,0,0,9,0,2018-05-31 22:57:36,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,30,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室7,201853123154
2075,18036,7,95,liuhao,RED,112,重型坦克,57,0,,0,,0,RED,90043,M60A3,GYL,2,120,6,0,0,0,3,15,100042,0,0,9,0,0,15,11,2018-05-31 23:06:29,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,29,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室7,201853123154
2076,18038,7,95,,RED,121,中型战车,63,18037,"PLA-95,PLA-98",1,步兵小队,1,RED,100045,LAV,09,2,180,6,0,0,0,3,0,100043,0,0,6,0,0,17,0,2018-05-31 23:09:32,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室7,201853123154
2077,18040,7,95,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80043,LAV,09,2,180,6,6,0,0,3,0,80041,0,0,6,0,0,7,0,2018-05-31 22:54:55,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室7,201853123154
2078,18071,7,95,liuhao,RED,122,步兵小队,1,0,,0,,0,RED,90040,PLA-98,PLA98,1,240,3,2,0,2,3,20,80039,0,0,4,0,18039,19,12,2018-05-31 23:12:17,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201853123154
2079,18122,7,176,夕阳红,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100053,BIA-98,BIA98,1,19,3,3,0,3,3,0,0,0,0,4,0,18033,8,15,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201853123154
2080,18180,7,176,夕阳红,BLUE,121,步兵小队,6,0,,0,,0,BLUE,30056,BIA-98,BIA98,1,0,3,3,0,3,3,0,30058,0,0,4,0,18031,18,0,2018-05-31 23:10:48,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201853123154
2081,17928,17,40,wangxiaowei0,BLUE,111,坦克,60,0,,0,,0,BLUE,80047,T80,T80,2,0,6,0,0,0,3,14,80049,0,0,10,0,0,14,14,2018-05-31 22:51:07,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室17,20185312317
2082,17929,17,40,wangxiaowei0,BLUE,112,坦克,60,0,,0,,0,BLUE,80049,T80,T80,2,240,6,1,0,1,3,17,80048,0,0,10,0,0,20,20,2018-05-31 23:00:10,1,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室17,20185312317
2083,17931,17,40,wangxiaowei0,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,70049,BMPIQ,BMP,2,0,7,0,0,2,3,0,70051,0,0,8,0,0,20,20,2018-05-31 23:00:18,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室17,20185312317
2084,17933,17,40,wangxiaowei0,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,110048,BMPIQ,BMP,2,300,7,7,0,3,3,0,100049,0,0,8,0,0,16,0,2018-05-31 22:53:52,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室17,20185312317
2085,17934,17,66,wg2,RED,111,重型坦克,57,0,,0,,0,RED,80049,M60A3,GYL,2,60,6,0,0,0,3,18,90050,0,0,9,0,0,17,17,2018-05-31 22:55:36,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室17,20185312317
2086,17935,17,66,wg2,RED,112,重型坦克,57,0,,0,,0,RED,70038,M60A3,GYL,2,300,6,1,0,0,3,0,60039,0,0,9,0,0,13,13,2018-05-31 22:49:33,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室17,20185312317
2087,17937,17,66,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80047,LAV,09,2,180,6,3,0,0,3,16,80045,0,0,6,0,0,17,0,2018-05-31 22:55:20,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室17,20185312317
2088,17939,17,66,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,70049,LAV,09,2,180,6,4,0,0,3,20,70047,0,0,6,0,0,19,20,2018-05-31 22:58:50,1,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,38,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室17,20185312317
