,ID,Room,UserID,UserFlag,CityIco,Flag,CityName,CityRot,MapID,L1,L2,L3,L4,L5,L6,C0,C1,C2,C3,Mark,Army,WARID
534,2834,36,504,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018610802
535,2835,36,504,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018610802
536,3710,46,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108043
537,3711,46,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108043
538,3788,44,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083119
539,3789,44,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083119
540,2886,25,450,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083139
541,2887,25,459,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083139
542,2824,31,475,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108319
543,2825,31,475,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108319
544,2878,24,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083231
545,2879,24,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083231
546,2828,33,470,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083346
547,2829,33,470,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083346
548,2892,22,453,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108338
549,2893,22,453,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108338
550,2890,28,464,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083438
551,2891,28,464,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083438
552,3792,46,399,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083517
553,3793,46,370,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083517
554,2830,34,477,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083656
555,2831,34,477,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083656
556,2820,29,466,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083733
557,2821,29,466,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083733
558,3712,47,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083753
559,3713,47,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083753
560,3794,43,397,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083833
561,3795,43,397,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083833
562,3716,49,379,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083836
563,3717,49,379,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083836
564,2908,35,479,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083849
565,2909,35,479,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083849
566,3720,51,394,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861083858
567,3721,51,394,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861083858
568,3806,45,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108388
569,3807,45,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108388
570,3786,53,404,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108402
571,3787,53,404,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108402
572,3776,41,389,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108407
573,3777,41,390,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108407
574,3730,56,365,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084112
575,3731,56,365,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084112
576,2942,27,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084125
577,2943,27,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084125
578,3726,54,398,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084134
579,3727,54,378,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084134
580,3782,42,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084142
581,3783,42,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084142
582,3728,55,393,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084355
583,3729,55,415,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084355
584,2910,26,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861084735
585,2911,26,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861084735
586,2918,32,498,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861085040
587,2919,32,501,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861085040
588,3774,43,399,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186108632
589,3775,43,399,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186108632
590,2900,26,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018610868
591,2901,26,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018610868
592,2940,35,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091040
593,2941,35,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091040
594,3808,49,419,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109107
595,3809,49,379,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109107
596,3812,51,359,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091115
597,3813,51,394,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091115
598,3810,43,397,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091117
599,3811,43,397,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091117
600,3806,45,363,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091142
601,3807,45,363,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091142
602,3816,41,390,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091228
603,3817,41,390,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091228
604,3818,56,403,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091234
605,3819,56,365,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091234
606,2938,29,466,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091329
607,2939,29,466,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091329
608,3820,54,398,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109139
609,3821,54,398,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109139
610,3814,53,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109148
611,3815,53,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109148
612,2942,27,462,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091551
613,2943,27,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091551
614,3822,42,391,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091611
615,3823,42,391,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091611
616,3824,55,393,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861091856
617,3825,55,415,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861091856
618,3800,44,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109248
619,3801,44,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109248
620,2920,31,474,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109318
621,2921,31,474,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109318
622,2956,25,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109318
623,2957,25,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109318
624,2978,34,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861093225
625,2979,34,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861093225
626,3828,48,420,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861094016
627,3829,48,376,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861094016
628,2956,25,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861094018
629,2957,25,461,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861094018
630,2958,31,475,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861094325
631,2959,31,475,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861094325
632,3838,51,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861094513
633,3839,51,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861094513
634,2928,33,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109459
635,2929,33,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109459
636,2914,23,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095043
637,2915,23,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095043
638,2926,22,473,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109524
639,2927,22,473,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109524
640,2924,24,476,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109526
641,2925,24,476,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109526
642,2990,29,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095319
643,2896,21,473,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095448
644,2897,21,451,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095448
645,3836,43,397,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095537
646,3837,43,397,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095537
647,3834,49,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095540
648,3835,49,379,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095540
649,3852,41,390,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095613
650,3853,41,390,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095613
651,3850,55,365,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095622
652,3851,55,365,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095622
653,2976,27,462,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095653
654,2977,27,464,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095653
655,3842,45,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861095751
656,3843,45,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861095751
657,2934,28,455,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018610961
658,2935,28,464,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018610961
659,2932,36,480,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109612
660,2933,36,480,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109612
661,3802,46,399,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109731
662,3803,46,399,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109731
663,3784,48,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018610976
664,3785,48,0,GREEN,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018610976
665,3804,47,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186109919
666,3805,47,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186109919
667,3218,12,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186110045
668,3219,12,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186110045
669,3270,17,78,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186110141
670,3271,17,78,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186110141
671,3276,12,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861102622
672,3277,12,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861102622
673,3274,20,170,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861103115
674,3275,20,170,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861103115
675,3058,9,207,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186110329
676,3059,9,178,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186110329
677,3286,20,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861104125
678,3287,20,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861104125
679,3292,20,224,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186111219
680,3293,20,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186111219
681,3220,8,138,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861112829
682,3221,8,79,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861112829
683,3252,5,58,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861112910
684,3253,5,186,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861112910
685,3226,2,54,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861113224
686,3227,2,54,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861113224
687,3238,10,166,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186111759
688,3239,10,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186111759
689,3046,22,11,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018611202334
690,3047,22,11,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018611202334
691,3048,22,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018611205724
692,3049,22,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018611205724
693,3256,1,78,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186112159
694,3257,1,78,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186112159
695,3248,16,32,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186112161
696,3249,16,36,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186112161
697,3304,20,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861122517
698,3305,20,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861122517
699,3306,8,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186112295
700,3307,8,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186112295
701,3268,13,58,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861123159
702,3269,13,198,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861123159
703,3322,8,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861123237
704,3323,8,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861123237
705,3310,2,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861123253
706,3311,2,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861123253
707,3312,11,78,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125236
708,3313,11,78,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125236
709,3308,5,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125327
710,3309,5,186,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125327
711,3318,20,75,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125725
712,3319,20,33,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125725
713,3328,8,222,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125810
714,3329,8,222,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125810
715,3200,6,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125858
716,3201,6,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125858
717,3302,9,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861125929
718,3303,9,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861125929
719,3342,9,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861135332
720,3343,9,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861135332
721,3330,2,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186113536
722,3331,2,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186113536
723,3314,1,227,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186113724
724,3315,1,226,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186113724
725,3300,10,166,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186113810
726,3301,10,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186113810
727,3118,15,159,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861143228
728,3119,15,150,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861143228
729,3324,16,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861144329
730,3325,16,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861144329
731,3070,14,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861145322
732,3071,14,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861145322
733,3346,1,90,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186115040
734,3347,1,90,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186115040
735,3112,19,106,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151027
736,3113,19,82,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151027
737,3334,5,218,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151043
738,3335,5,218,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151043
739,3280,17,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186115107
740,3281,17,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186115107
741,3216,7,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151244
742,3217,7,176,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151244
743,3264,3,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151325
744,3265,3,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151325
745,3258,18,32,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151455
746,3259,18,32,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151455
747,3326,13,99,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861151533
748,3327,13,230,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861151533
749,3360,16,208,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186115181
750,3361,16,208,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186115181
751,3338,8,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861152130
752,3339,8,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861152130
753,3262,4,118,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861152530
754,3263,4,118,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861152530
755,3348,9,86,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861152621
756,3349,9,86,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861152621
757,3362,2,84,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861153045
758,3363,2,84,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861153045
759,3350,6,102,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186115336
760,3351,6,98,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186115336
761,3294,12,151,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861153512
762,3295,12,151,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861153512
763,3372,17,217,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861154055
764,3373,17,217,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861154055
765,3370,10,72,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186115425
766,3371,10,96,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186115425
767,3380,7,75,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861154438
768,3381,7,75,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861154438
769,3388,13,230,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201861154739
770,3389,13,230,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201861154739
