RoomID,MapID,MapID2,Elevation,Note,Cond,ObjStep,GridID,GridType,GroundID
83,80048,"(16, 24)",118.85,,7,1,99,2,30
83,90028,"(18, 14)",123.46,,0,1,26,2,30
83,100001,"(21, 0)",130.25,,0,1,0,0,40
83,100007,"(21, 3)",128.58,,0,1,0,0,40
83,100010,"(20, 5)",128.65,,0,1,0,0,40
83,100016,"(20, 8)",123.99,,0,1,0,0,30
83,100025,"(21, 12)",124.74,,7,1,0,0,40
83,100028,"(20, 14)",122.3,,0,1,99,2,30
83,100029,"(21, 14)",121.77,,0,1,39,2,30
83,100033,"(21, 16)",121.05,,0,1,0,0,30
83,100034,"(20, 17)",120.94,,0,1,0,0,30
83,100035,"(21, 17)",120.24,,0,1,67,2,30
83,110009,"(23, 4)",128.85,,0,1,0,0,40
83,110022,"(22, 11)",122.05,,0,1,99,2,30
83,120008,"(24, 4)",127.03,,0,1,0,0,40
83,120016,"(24, 8)",125.0,,0,1,27,2,40
83,130019,"(27, 9)",122.55,,0,1,0,0,30
83,130029,"(27, 14)",120.69,,0,1,0,0,30
83,130033,"(27, 16)",121.0,,7,1,0,0,30
83,130043,"(27, 21)",119.47,,0,1,0,0,30
83,130051,"(27, 25)",115.46,,0,1,26,2,30
83,140019,"(29, 9)",119.99,,0,1,0,0,30
83,150010,"(30, 5)",124.38,,0,1,0,0,30
83,150012,"(30, 6)",124.06,,0,1,0,0,30
83,150013,"(31, 6)",123.08,,0,1,0,0,30
83,150027,"(31, 13)",117.31,,0,1,0,0,30
83,170006,"(34, 3)",123.2,,0,1,0,0,30
83,170013,"(35, 6)",122.72,,0,1,0,0,30
83,180030,"(36, 15)",117.06,,7,1,28,2,30
83,180040,"(36, 20)",113.73,,0,1,0,0,20
83,190010,"(38, 5)",123.47,,7,3,51,3,30
83,190023,"(39, 11)",118.45,,0,1,0,0,30
83,190035,"(39, 17)",116.25,,0,3,51,3,30
83,190044,"(38, 22)",113.98,,0,1,0,0,20
83,190045,"(39, 22)",111.32,,0,1,0,0,20
83,200001,"(41, 0)",127.14,,0,1,0,0,40
83,200014,"(40, 7)",121.0,,0,1,0,0,30
83,200018,"(40, 9)",119.07,,0,1,0,0,30
83,200033,"(41, 16)",115.4,,0,1,0,0,30
83,200042,"(40, 21)",113.48,,0,1,0,0,20
83,210038,"(42, 19)",112.98,,0,1,66,2,20
83,220007,"(45, 3)",118.92,,0,1,0,0,30
83,220011,"(45, 5)",118.0,,0,1,0,0,30
83,220027,"(45, 13)",114.93,,0,1,0,0,30
83,220048,"(44, 24)",108.39,,0,1,0,0,20
83,220050,"(44, 25)",110.05,,0,1,0,0,20
83,220051,"(45, 25)",107.99,,0,1,0,0,20
83,230015,"(47, 7)",117.48,,0,1,0,0,30
83,230035,"(47, 17)",112.01,,0,1,0,0,20
83,230046,"(46, 23)",109.56,,0,1,28,2,20
83,230052,"(46, 26)",106.81,,7,1,28,2,20
83,230053,"(47, 26)",108.52,,0,1,0,0,20
83,240000,"(48, 0)",119.13,,0,1,0,0,30
83,240015,"(49, 7)",116.39,,0,1,0,0,30
83,240039,"(49, 19)",110.57,,0,1,66,2,20
83,240042,"(48, 21)",110.69,,0,1,0,0,20
83,240047,"(49, 23)",109.78,,0,1,39,2,20
83,250016,"(50, 8)",116.02,,0,1,28,2,30
83,250018,"(50, 9)",115.87,,0,1,28,2,30
83,250028,"(50, 14)",113.37,,0,1,31,2,20
83,250033,"(51, 16)",113.76,,0,1,0,0,20
83,250037,"(51, 18)",111.06,,0,1,0,0,20
83,250048,"(50, 24)",108.0,,0,1,0,0,20
83,260001,"(53, 0)",118.56,,0,1,0,0,30
83,260008,"(52, 4)",115.1,,0,1,27,2,30
83,260019,"(53, 9)",113.66,,0,1,0,0,20
83,260030,"(52, 15)",110.06,,0,1,0,0,20
83,280024,"(56, 12)",112.94,,0,1,0,0,20
83,290017,"(59, 8)",110.07,,0,1,0,0,20
83,290037,"(59, 18)",109.33,,0,1,0,0,20
83,300032,"(60, 16)",111.08,,7,1,28,2,20
83,310001,"(63, 0)",119.78,,7,1,40,2,30
83,310009,"(63, 4)",116.0,,0,1,0,0,30
83,310032,"(62, 16)",108.0,,0,1,0,0,20
83,320013,"(65, 6)",115.2,,0,1,0,0,30
83,320039,"(65, 19)",105.74,,0,1,0,0,20
83,320041,"(65, 20)",109.51,,0,1,0,0,20
83,54,"(0, 27)",118.33,,0,1,27,2,30
83,60,"(0, 30)",117.9,,0,1,0,0,30
83,74,"(0, 37)",112.96,,0,1,0,0,20
83,83,"(1, 41)",113.77,,0,1,0,0,20
83,92,"(0, 46)",106.0,,0,1,66,2,20
83,101,"(1, 50)",105.09,,0,1,0,0,20
83,10066,"(2, 33)",114.08,,0,1,0,0,20
83,10072,"(2, 36)",114.0,,0,1,0,0,20
83,10073,"(3, 36)",113.55,,0,1,0,0,20
83,10078,"(2, 39)",116.87,,0,1,0,0,30
83,10079,"(3, 39)",112.28,,0,1,0,0,20
83,10083,"(3, 41)",111.46,,0,1,0,0,20
83,10085,"(3, 42)",110.21,,0,1,0,0,20
83,10092,"(2, 46)",106.47,,0,1,69,2,20
83,10094,"(2, 47)",104.3,,0,1,0,0,10
83,10095,"(3, 47)",104.0,,0,1,0,0,10
83,10104,"(2, 52)",105.21,,0,1,0,0,20
83,20057,"(5, 28)",121.54,,7,1,32,2,30
83,20058,"(4, 29)",122.69,,7,1,0,0,30
83,20065,"(5, 32)",115.01,,0,1,0,0,30
83,20076,"(4, 38)",123.16,,0,1,0,0,30
83,20078,"(4, 39)",114.8,,0,1,0,0,30
83,20090,"(4, 45)",106.45,,0,1,0,0,20
83,20098,"(4, 49)",104.22,,0,3,51,3,10
83,20101,"(5, 50)",104.36,,7,1,34,2,10
83,30066,"(6, 33)",114.08,,0,1,0,0,20
83,30070,"(6, 35)",112.0,,0,1,0,0,20
83,30071,"(7, 35)",112.12,,0,1,0,0,20
83,30073,"(7, 36)",113.55,,0,1,0,0,20
83,30074,"(6, 37)",115.49,,0,1,0,0,30
83,30077,"(7, 38)",114.15,,0,1,0,0,20
83,30084,"(6, 42)",111.26,,0,1,0,0,20
83,30088,"(6, 44)",108.79,,0,1,0,0,20
83,30094,"(6, 47)",104.3,,0,1,28,2,10
83,30095,"(7, 47)",104.0,,0,1,0,0,10
83,30096,"(6, 48)",105.49,,0,1,28,2,20
83,30098,"(6, 49)",103.14,,7,1,28,2,10
83,30100,"(6, 50)",102.74,,7,1,31,2,10
83,30101,"(7, 50)",101.3,,0,1,0,0,10
83,190043,"(39, 21)",114.05,,0,1,0,0,20
83,200016,"(40, 8)",118.87,,0,1,53,2,30
83,200024,"(40, 12)",118.88,,7,1,0,0,30
83,200037,"(41, 18)",115.15,,0,1,67,2,30
83,200045,"(41, 22)",111.27,,0,1,0,0,20
83,200047,"(41, 23)",111.96,,0,1,0,0,20
83,210044,"(42, 22)",111.16,,0,1,0,0,20
83,220004,"(44, 2)",123.04,,0,1,0,0,30
83,220005,"(45, 2)",121.05,,0,1,0,0,30
83,220017,"(45, 8)",117.99,,0,1,0,0,30
83,220019,"(45, 9)",118.07,,0,1,0,0,30
83,230013,"(47, 6)",117.51,,0,1,0,0,30
83,230018,"(46, 9)",117.85,,7,1,28,2,30
83,230024,"(46, 12)",116.09,,0,1,107,2,30
83,230050,"(46, 25)",109.15,,0,1,28,2,20
83,240002,"(48, 1)",117.57,,0,1,0,0,30
83,240019,"(49, 9)",115.99,,0,1,0,0,30
83,240023,"(49, 11)",116.57,,7,1,39,2,30
83,250000,"(50, 0)",118.81,,0,1,0,0,30
83,250014,"(50, 7)",118.0,,0,1,28,2,30
83,250017,"(51, 8)",114.66,,0,1,0,0,30
83,250025,"(51, 12)",115.48,,0,1,0,0,30
83,250032,"(50, 16)",113.09,,0,1,0,0,20
83,250050,"(50, 25)",108.5,,0,1,0,0,20
83,260005,"(53, 2)",116.0,,0,1,0,0,30
83,260024,"(52, 12)",114.51,,0,1,0,0,30
83,260033,"(53, 16)",111.42,,0,1,53,2,20
83,270017,"(55, 8)",116.9,,7,1,28,2,30
83,270036,"(54, 18)",109.13,,0,1,0,0,20
83,270052,"(54, 26)",106.63,,0,1,40,2,20
83,280015,"(57, 7)",113.21,,0,1,0,0,20
83,280023,"(57, 11)",112.49,,0,1,0,0,20
83,280039,"(57, 19)",109.66,,0,1,101,2,20
83,290027,"(59, 13)",109.21,,0,1,28,2,20
83,290049,"(59, 24)",108.0,,7,1,33,2,20
83,300011,"(61, 5)",115.25,,0,1,0,0,30
83,310003,"(63, 1)",119.94,,7,1,0,0,30
83,310017,"(63, 8)",113.04,,0,1,0,0,20
83,310053,"(63, 26)",105.39,,0,1,0,0,20
83,320030,"(64, 15)",108.98,,0,1,0,0,20
83,320036,"(64, 18)",107.29,,0,1,0,0,20
83,88,"(0, 44)",108.41,,0,1,0,0,20
83,95,"(1, 47)",105.85,,0,1,58,2,20
83,100,"(0, 50)",102.53,,0,1,0,0,10
83,10060,"(2, 30)",121.52,,0,1,0,0,30
83,10090,"(2, 45)",107.79,,0,1,0,0,20
83,10106,"(2, 53)",104.34,,0,1,0,0,10
83,20069,"(5, 34)",114.58,,0,1,0,0,30
83,20080,"(4, 40)",111.82,,0,1,0,0,20
83,20085,"(5, 42)",112.91,,0,1,58,2,20
83,20092,"(4, 46)",106.6,,0,1,66,2,20
83,30056,"(6, 28)",119.94,,0,3,51,3,30
83,30062,"(6, 31)",118.32,,0,1,0,0,30
83,30068,"(6, 34)",112.04,,0,1,0,0,20
83,30081,"(7, 40)",113.17,,0,1,58,2,20
83,30086,"(6, 43)",110.06,,0,1,0,0,20
83,40061,"(9, 30)",116.51,,0,1,0,0,30
83,40069,"(9, 34)",111.72,,0,1,0,0,20
83,40070,"(8, 35)",112.96,,0,1,0,0,20
83,40071,"(9, 35)",112.57,,0,1,0,0,20
83,40072,"(8, 36)",112.45,,0,1,0,0,20
83,190040,"(38, 20)",114.67,,0,1,54,2,30
83,200002,"(40, 1)",123.07,,0,1,0,0,30
83,200010,"(40, 5)",121.56,,0,1,0,0,30
83,200011,"(41, 5)",120.25,,0,1,0,0,30
83,200022,"(40, 11)",119.01,,7,1,0,0,30
83,210005,"(43, 2)",122.37,,0,1,0,0,30
83,210014,"(42, 7)",119.58,,0,1,28,2,30
83,210037,"(43, 18)",110.75,,0,1,67,2,20
83,220010,"(44, 5)",118.25,,0,1,0,0,30
83,220014,"(44, 7)",116.89,,0,1,26,2,30
83,220020,"(44, 10)",117.31,,0,1,60,2,30
83,220022,"(44, 11)",116.13,,0,1,59,2,30
83,220032,"(44, 16)",113.39,,0,1,0,0,20
83,230012,"(46, 6)",117.0,,0,1,0,0,30
83,230021,"(47, 10)",115.64,,0,1,26,2,30
83,230027,"(47, 13)",114.0,,0,1,27,2,20
83,230034,"(46, 17)",111.75,,0,1,28,2,20
83,240001,"(49, 0)",118.0,,0,1,0,0,30
83,240003,"(49, 1)",116.79,,0,1,0,0,30
83,240005,"(49, 2)",116.97,,0,1,0,0,30
83,240013,"(49, 6)",118.42,,0,3,51,3,30
83,240020,"(48, 10)",115.31,,0,1,0,0,30
83,240025,"(49, 12)",116.16,,0,3,51,3,30
83,240030,"(48, 15)",112.96,,0,1,0,0,20
83,250007,"(51, 3)",115.44,,0,1,0,0,30
83,250008,"(50, 4)",117.91,,7,1,0,0,30
83,250034,"(50, 17)",111.58,,0,1,0,0,20
83,250047,"(51, 23)",107.55,,0,1,39,2,20
83,260012,"(52, 6)",117.35,,0,1,26,2,30
83,260025,"(53, 12)",112.3,,0,1,0,0,20
83,260037,"(53, 18)",112.38,,0,1,0,0,20
83,270003,"(55, 1)",118.94,,7,1,0,0,30
83,270006,"(54, 3)",115.97,,0,1,27,2,30
83,270012,"(54, 6)",115.07,,0,1,0,0,30
83,270025,"(55, 12)",112.98,,0,1,0,0,20
83,280004,"(56, 2)",120.0,,7,1,27,2,30
83,280017,"(57, 8)",111.58,,0,1,0,0,20
83,280019,"(57, 9)",112.46,,0,1,0,0,20
83,280020,"(56, 10)",113.01,,0,1,26,2,20
83,280021,"(57, 10)",112.49,,0,1,26,2,20
83,280022,"(56, 11)",112.06,,0,1,0,0,20
83,300040,"(60, 20)",109.52,,0,1,0,0,20
83,310018,"(62, 9)",115.08,,0,1,0,0,30
83,310035,"(63, 17)",107.26,,0,1,0,0,20
83,310039,"(63, 19)",107.57,,0,1,0,0,20
83,310040,"(62, 20)",108.22,,0,1,0,0,20
83,310048,"(62, 24)",106.9,,0,1,0,0,20
83,320006,"(64, 3)",117.77,,0,1,0,0,30
83,320015,"(65, 7)",114.38,,0,1,0,0,20
83,73,"(1, 36)",112.71,,0,1,0,0,20
83,75,"(1, 37)",112.96,,0,1,0,0,20
83,85,"(1, 42)",111.42,,0,1,0,0,20
83,10055,"(3, 27)",117.26,,0,1,0,0,30
83,10077,"(3, 38)",114.15,,0,1,0,0,20
83,10088,"(2, 44)",108.79,,0,1,0,0,20
83,10089,"(3, 44)",108.54,,0,1,61,2,20
83,42,"(0, 21)",121.5,,0,1,0,0,30
83,10015,"(3, 7)",137.54,,0,1,28,2,50
83,20003,"(5, 1)",154.21,,0,1,0,0,60
83,3,"(1, 1)",140.15,,0,1,0,0,50
83,30002,"(6, 1)",150.74,,0,1,0,0,60
83,30009,"(7, 4)",144.54,,0,1,26,2,60
83,30053,"(7, 26)",118.46,,0,1,0,0,30
83,40012,"(8, 6)",137.52,,0,1,0,0,50
83,50027,"(11, 13)",128.3,,0,1,0,0,40
83,19,"(1, 9)",134.28,,0,1,0,0,40
83,37,"(1, 18)",127.68,,0,1,0,0,40
83,44,"(0, 22)",124.73,,0,1,0,0,40
83,10030,"(2, 15)",136.86,,0,1,0,0,50
83,30035,"(7, 17)",128.46,,7,1,129,2,40
83,30045,"(7, 22)",125.46,,7,1,0,0,40
83,50018,"(10, 9)",130.56,,0,1,0,0,40
83,60000,"(12, 0)",142.1,,0,1,0,0,50
83,60005,"(13, 2)",133.48,,0,1,0,0,40
83,60012,"(12, 6)",136.72,,0,1,0,0,50
83,60017,"(13, 8)",128.66,,0,1,26,2,40
83,60023,"(13, 11)",128.57,,7,1,0,0,40
83,60032,"(12, 16)",124.62,,0,1,0,0,40
83,60034,"(12, 17)",122.95,,0,1,0,0,30
83,70030,"(14, 15)",126.0,,0,1,0,0,40
83,70052,"(14, 26)",117.26,,0,1,0,0,30
83,80004,"(16, 2)",131.83,,0,1,0,0,40
83,80010,"(16, 5)",130.61,,0,1,28,2,40
83,80021,"(17, 10)",127.48,,7,1,48,2,40
83,80027,"(17, 13)",124.38,,7,1,41,2,30
83,80038,"(16, 19)",124.73,,0,1,28,2,40
83,80043,"(17, 21)",118.0,,0,1,0,0,30
83,80044,"(16, 22)",118.75,,0,1,28,2,30
83,80047,"(17, 23)",118.27,,0,3,51,3,30
83,90022,"(18, 11)",126.02,,0,1,0,0,40
83,90042,"(18, 21)",120.76,,0,1,0,0,30
83,100003,"(21, 1)",130.05,,0,1,0,0,40
83,100012,"(20, 6)",127.0,,0,1,0,0,40
83,100017,"(21, 8)",123.4,,0,1,0,0,30
83,100023,"(21, 11)",124.85,,7,1,27,2,40
83,110053,"(23, 26)",116.58,,0,1,54,2,30
83,120000,"(24, 0)",129.16,,0,1,53,2,40
83,120012,"(24, 6)",128.0,,0,1,0,0,40
83,120035,"(25, 17)",119.0,,0,1,67,2,30
83,120042,"(24, 21)",116.06,,0,1,34,2,30
83,130001,"(27, 0)",127.64,,0,1,0,0,40
83,130004,"(26, 2)",127.75,,0,1,0,0,40
83,140026,"(28, 13)",122.28,,0,1,28,2,30
83,140027,"(29, 13)",120.27,,0,1,0,0,30
83,140034,"(28, 17)",119.27,,7,1,28,2,30
83,140037,"(29, 18)",115.77,,0,1,66,2,30
83,150004,"(30, 2)",126.02,,0,1,0,0,40
83,150020,"(30, 10)",119.98,,0,1,0,0,30
83,150025,"(31, 12)",118.52,,0,1,39,2,30
83,150031,"(31, 15)",116.32,,0,1,0,0,30
83,150041,"(31, 20)",112.26,,0,1,0,0,20
83,160019,"(33, 9)",120.6,,0,1,0,0,30
83,160034,"(32, 17)",115.76,,0,1,0,0,30
83,170037,"(35, 18)",116.68,,0,1,66,2,30
83,170046,"(34, 23)",112.95,,0,1,0,0,20
83,180017,"(37, 8)",120.57,,0,1,0,0,30
83,300027,"(61, 13)",110.67,,0,1,0,0,20
83,300037,"(61, 18)",109.1,,0,1,0,0,20
83,300049,"(61, 24)",106.06,,0,1,55,2,20
83,310042,"(62, 21)",106.23,,0,1,0,0,20
83,310049,"(63, 24)",107.9,,0,1,0,0,20
83,320004,"(64, 2)",117.4,,0,1,0,0,30
83,320005,"(65, 2)",117.88,,0,1,0,0,30
83,320010,"(64, 5)",115.45,,0,1,0,0,30
83,320053,"(65, 26)",106.29,,0,1,0,0,20
83,68,"(0, 34)",112.29,,0,1,0,0,20
83,10065,"(3, 32)",112.89,,0,1,0,0,20
83,10075,"(3, 37)",111.59,,0,1,0,0,20
83,20095,"(5, 47)",103.94,,0,3,51,3,10
83,20105,"(5, 52)",103.13,,0,1,28,2,10
83,30054,"(6, 27)",118.05,,0,1,31,2,30
83,30055,"(7, 27)",117.26,,0,1,0,0,30
83,190038,"(38, 19)",115.38,,0,1,66,2,30
83,200015,"(41, 7)",121.15,,0,1,0,0,30
83,200017,"(41, 8)",117.54,,0,1,53,2,30
83,200025,"(41, 12)",119.38,,7,1,31,2,30
83,200053,"(41, 26)",107.0,,0,1,0,0,20
83,210000,"(42, 0)",122.61,,0,1,28,2,30
83,210004,"(42, 2)",123.0,,0,1,48,2,30
83,210016,"(42, 8)",117.66,,0,1,28,2,30
83,210018,"(42, 9)",117.77,,0,1,115,2,30
83,210027,"(43, 13)",116.55,,0,1,0,0,30
83,210034,"(42, 17)",115.0,,0,1,0,0,30
83,220044,"(44, 22)",110.88,,0,1,0,0,20
83,220046,"(44, 23)",109.95,,0,1,0,0,20
83,230006,"(46, 3)",118.92,,0,1,0,0,30
83,230008,"(46, 4)",117.95,,0,1,0,0,30
83,230023,"(47, 11)",116.95,,0,1,0,0,30
83,230042,"(46, 21)",109.48,,0,1,28,2,20
83,240004,"(48, 2)",116.47,,0,1,0,0,30
83,240014,"(48, 7)",117.29,,0,1,0,0,30
83,240037,"(49, 18)",111.04,,0,1,0,0,20
83,250003,"(51, 1)",117.0,,0,1,0,0,30
83,250011,"(51, 5)",118.42,,7,1,99,2,30
83,250013,"(51, 6)",118.73,,0,1,0,0,30
83,250027,"(51, 13)",114.52,,0,1,0,0,30
83,250029,"(51, 14)",112.69,,0,1,0,0,20
83,250039,"(51, 19)",109.12,,0,1,169,2,20
83,260029,"(53, 14)",111.91,,0,1,0,0,20
83,270033,"(55, 16)",111.1,,7,1,0,0,20
83,280000,"(56, 0)",117.24,,0,1,0,0,30
83,280034,"(56, 17)",112.83,,7,1,0,0,20
83,290004,"(58, 2)",116.29,,0,1,39,2,30
83,290011,"(59, 5)",115.08,,0,1,0,0,30
83,290031,"(59, 15)",111.56,,0,3,51,3,20
83,290033,"(59, 16)",112.82,,7,1,0,0,20
83,300039,"(61, 19)",109.74,,0,1,33,2,20
83,300041,"(61, 20)",106.19,,0,1,55,2,20
83,310002,"(62, 1)",117.96,,0,1,39,2,30
83,310006,"(62, 3)",116.0,,0,1,0,0,30
83,310011,"(63, 5)",115.26,,0,1,0,0,30
83,320028,"(64, 14)",109.62,,0,1,0,0,20
83,320046,"(64, 23)",107.0,,0,1,0,0,20
83,55,"(1, 27)",118.42,,0,1,0,0,30
83,62,"(0, 31)",116.41,,0,1,0,0,30
83,63,"(1, 31)",112.06,,0,1,0,0,20
83,105,"(1, 52)",101.14,,0,1,0,0,10
83,10091,"(3, 45)",106.93,,0,1,101,2,20
83,20066,"(4, 33)",115.07,,0,1,0,0,30
83,20077,"(5, 38)",119.13,,0,1,0,0,30
83,20082,"(4, 41)",110.16,,0,1,0,0,20
83,20083,"(5, 41)",111.4,,0,1,61,2,20
83,30057,"(7, 28)",119.27,,0,1,27,2,30
83,30059,"(7, 29)",121.52,,0,1,0,0,30
83,30060,"(6, 30)",121.52,,0,1,0,0,30
83,30063,"(7, 31)",118.83,,0,1,0,0,30
83,30065,"(7, 32)",112.89,,0,1,0,0,20
83,30067,"(7, 33)",112.41,,0,1,0,0,20
83,30069,"(7, 34)",111.15,,0,1,0,0,20
83,30072,"(6, 36)",114.0,,0,1,0,0,20
83,30080,"(6, 40)",113.21,,0,1,0,0,20
83,30087,"(7, 43)",110.96,,0,1,0,0,20
83,30090,"(6, 45)",107.79,,0,1,0,0,20
83,30092,"(6, 46)",106.47,,0,1,128,2,20
83,30093,"(7, 46)",106.97,,0,1,0,0,20
83,39,"(1, 19)",123.95,,0,1,0,0,30
83,10017,"(3, 8)",140.53,,0,1,28,2,50
83,20028,"(4, 14)",133.94,,0,1,32,2,40
83,20033,"(5, 16)",126.31,,0,1,0,0,40
83,10029,"(3, 14)",135.46,,0,1,0,0,50
83,20012,"(4, 6)",149.21,,0,1,31,2,60
83,30005,"(7, 2)",144.54,,0,1,0,0,60
83,30046,"(6, 23)",125.24,,7,1,28,2,40
83,50000,"(10, 0)",149.35,,0,1,0,0,60
83,50029,"(11, 14)",129.0,,0,1,0,0,40
83,50044,"(10, 22)",121.95,,0,1,28,2,30
83,9,"(1, 4)",143.64,,0,1,0,0,50
83,30040,"(6, 20)",124.0,,0,1,0,0,30
83,30049,"(7, 24)",124.82,,7,1,39,2,40
83,40020,"(8, 10)",138.11,,0,1,0,0,50
83,40030,"(8, 15)",129.37,,0,1,28,2,40
83,50022,"(10, 11)",132.95,,0,1,26,2,40
83,60013,"(13, 6)",137.11,,0,1,0,0,50
83,60020,"(12, 10)",127.86,,0,1,0,0,40
83,70003,"(15, 1)",131.06,,0,1,28,2,40
83,70007,"(15, 3)",134.95,,0,1,32,2,50
83,70031,"(15, 15)",122.44,,0,1,0,0,30
83,70034,"(14, 17)",123.02,,0,1,0,0,30
83,80003,"(17, 1)",131.94,,0,1,0,0,40
83,80036,"(16, 18)",121.69,,0,1,130,2,30
83,80037,"(17, 18)",123.74,,0,1,66,2,30
83,80046,"(16, 23)",117.94,,0,1,28,2,30
83,90002,"(18, 1)",132.51,,0,1,0,0,40
83,90019,"(19, 9)",123.23,,0,1,33,2,30
83,90047,"(19, 23)",116.16,,0,1,0,0,30
83,100013,"(21, 6)",124.82,,0,1,0,0,40
83,100014,"(20, 7)",125.0,,0,1,0,0,40
83,100040,"(20, 20)",120.14,,0,1,0,0,30
83,110010,"(22, 5)",128.0,,0,1,0,0,40
83,110011,"(23, 5)",128.66,,0,1,0,0,40
83,110021,"(23, 10)",121.59,,0,1,0,0,30
83,110033,"(23, 16)",122.0,,0,1,28,2,30
83,110044,"(22, 22)",118.32,,0,1,0,0,30
83,120011,"(25, 5)",127.84,,0,1,28,2,40
83,120021,"(25, 10)",123.66,,0,1,0,0,30
83,130015,"(27, 7)",124.0,,0,1,0,0,30
83,130032,"(26, 16)",120.25,,0,1,0,0,30
83,130034,"(26, 17)",117.81,,0,1,0,0,30
83,140005,"(29, 2)",125.45,,0,1,130,2,40
83,150018,"(30, 9)",119.46,,0,1,0,0,30
83,150032,"(30, 16)",116.23,,0,1,0,0,30
83,160003,"(33, 1)",124.34,,0,1,0,0,30
83,160018,"(32, 9)",120.57,,0,1,0,0,30
83,160037,"(33, 18)",119.66,,0,1,66,2,30
83,160045,"(33, 22)",112.77,,0,1,54,2,20
83,160052,"(32, 26)",113.48,,0,1,0,0,20
83,160053,"(33, 26)",113.11,,0,1,0,0,20
83,170025,"(35, 12)",120.0,,0,1,0,0,30
83,180035,"(37, 17)",119.49,,7,1,28,2,30
83,180036,"(36, 18)",118.81,,0,1,67,2,30
83,190007,"(39, 3)",122.06,,0,1,0,0,30
83,190011,"(39, 5)",120.13,,0,1,0,0,30
83,190022,"(38, 11)",118.37,,0,1,0,0,30
83,190048,"(38, 24)",109.67,,0,1,0,0,20
83,190052,"(38, 26)",109.47,,0,1,0,0,20
83,200003,"(41, 1)",123.98,,0,1,40,2,30
83,200006,"(40, 3)",121.86,,0,1,0,0,30
83,200007,"(41, 3)",120.29,,0,1,0,0,30
83,200019,"(41, 9)",117.79,,0,1,0,0,30
83,300017,"(61, 8)",111.5,,0,1,0,0,20
83,300026,"(60, 13)",109.0,,0,1,0,0,20
83,300030,"(60, 15)",111.0,,0,1,33,2,20
83,300053,"(61, 26)",106.59,,0,1,55,2,20
83,310021,"(63, 10)",111.91,,0,1,0,0,20
83,310022,"(62, 11)",110.0,,0,1,0,0,20
83,310029,"(63, 14)",108.5,,0,1,0,0,20
83,310050,"(62, 25)",104.78,,0,1,0,0,20
83,320003,"(65, 1)",117.95,,7,1,0,0,30
83,320008,"(64, 4)",116.94,,0,1,0,0,30
83,320022,"(64, 11)",112.86,,0,1,0,0,20
83,320029,"(65, 14)",110.96,,0,1,0,0,20
83,320031,"(65, 15)",110.51,,0,1,0,0,20
83,320034,"(64, 17)",107.76,,0,1,0,0,20
83,320044,"(64, 22)",109.58,,0,1,0,0,20
83,59,"(1, 29)",116.22,,0,1,0,0,30
83,93,"(1, 46)",106.32,,0,1,61,2,20
83,96,"(0, 48)",103.52,,0,1,54,2,10
83,10069,"(3, 34)",111.15,,0,1,0,0,20
83,10071,"(3, 35)",112.12,,0,1,0,0,20
83,190041,"(39, 20)",114.87,,0,1,0,0,30
83,200000,"(40, 0)",125.21,,0,1,0,0,40
83,200013,"(41, 6)",120.27,,0,1,0,0,30
83,200032,"(40, 16)",116.0,,0,1,0,0,30
83,210012,"(42, 6)",119.52,,0,1,46,2,30
83,210032,"(42, 16)",113.29,,0,1,0,0,20
83,210043,"(43, 21)",111.35,,0,1,0,0,20
83,210049,"(43, 24)",109.12,,0,1,0,0,20
83,220023,"(45, 11)",115.03,,0,1,53,2,30
83,220033,"(45, 16)",112.18,,0,1,0,0,20
83,240010,"(48, 5)",117.88,,0,1,0,0,30
83,240021,"(49, 10)",115.35,,0,1,0,0,30
83,240040,"(48, 20)",110.94,,0,1,0,0,20
83,240045,"(49, 22)",110.18,,0,1,0,0,20
83,250019,"(51, 9)",114.06,,0,1,0,0,20
83,260002,"(52, 1)",117.22,,0,1,0,0,30
83,260035,"(53, 17)",111.05,,0,1,0,0,20
83,270005,"(55, 2)",118.1,,0,1,27,2,30
83,270020,"(54, 10)",113.38,,0,1,0,0,20
83,270026,"(54, 13)",110.94,,0,1,0,0,20
83,270041,"(55, 20)",110.81,,0,1,0,0,20
83,280001,"(57, 0)",117.2,,0,1,0,0,30
83,280029,"(57, 14)",111.49,,0,1,0,0,20
83,280030,"(56, 15)",111.34,,0,1,0,0,20
83,280035,"(57, 17)",111.49,,0,1,0,0,20
83,280037,"(57, 18)",110.16,,0,1,60,2,20
83,280043,"(57, 21)",109.55,,7,1,0,0,20
83,290005,"(59, 2)",116.31,,0,1,0,0,30
83,290012,"(58, 6)",113.54,,0,1,0,0,20
83,290016,"(58, 8)",111.24,,0,1,0,0,20
83,290050,"(58, 25)",106.39,,0,1,0,0,20
83,300015,"(61, 7)",113.23,,0,1,0,0,20
83,300018,"(60, 9)",112.5,,0,1,0,0,20
83,300052,"(60, 26)",107.7,,0,3,51,3,20
83,310008,"(62, 4)",116.0,,0,1,0,0,30
83,310013,"(63, 6)",114.0,,0,1,0,0,20
83,310027,"(63, 13)",108.87,,0,1,0,0,20
83,310034,"(62, 17)",107.5,,0,1,0,0,20
83,310051,"(63, 25)",105.87,,0,1,0,0,20
83,80,"(0, 40)",112.93,,0,1,0,0,20
83,102,"(0, 51)",103.96,,0,1,0,0,10
83,10062,"(2, 31)",118.32,,0,1,0,0,30
83,10064,"(2, 32)",117.4,,0,1,0,0,30
